id_pedido,id_item,descricao,qtd,preco_unitario,preco_baseline
PC000591,2,Câmara de ar para pneu OTR,6,23296.2,22536.74
PC000591,3,Câmara de ar para pneu OTR,6,52654.13,52500.33
PC000591,4,Pneu OTR 27.00R49,2,34915.09,34906.93
PC000592,1,Protetor de pneu OTR,3,46631.08,44210.51
PC000593,1,Tambor de acionamento,7,5901.6,5588.12
PC000593,2,Raspador de correia primário,5,5499.77,4969.38
PC000593,3,Rolete de carga,7,10687.98,9967.73
PC000594,1,Raspador de correia primário,6,14404.34,13399.29
PC000595,1,Bota de segurança com biqueira,51,324.04,289.62
PC000595,2,Bota de segurança com biqueira,31,191.37,185.69
PC000595,3,Protetor auricular tipo plug,350,357.37,330.26
PC000595,4,Bota de segurança com biqueira,260,52.58,47.99
PC000596,1,Rolete de carga,11,14798.68,16631.7
PC000596,2,Correia transportadora EP630 3 lonas,12,1605.67,1514.01
PC000597,1,Cone de britagem,2,56209.81,57480.63
PC000597,2,Mandíbula fixa para britador,2,20301.14,18768.54
PC000597,3,Placa de desgaste do britador,5,27030.89,31535.17
PC000597,4,Cone de britagem,7,8901.63,8549.56
PC000597,5,Placa de desgaste do britador,4,26422.81,23796.9
PC000598,1,Câmara de ar para pneu OTR,4,75872.89,72210.09
PC000598,2,Protetor de pneu OTR,6,51968.2,53302.21
PC000598,3,Pneu OTR 27.00R49,1,52710.37,52190.77
PC000598,4,Protetor de pneu OTR,4,40883.78,45349.28
PC000599,1,Emulsão explosiva bombeada,15,447.64,414.09
PC000600,1,Inversor de frequência 75kW,19,5585.74,5471.55
PC000600,2,Inversor de frequência 75kW,10,34666.62,38439.27
PC000600,3,Inversor de frequência 75kW,4,31254.46,30968.97
PC000601,1,Punho de perfuração,1,363082.12,418549.82
PC000601,2,Perfuratriz hidráulica de superfície,2,364451.05,336180.43
PC000601,3,Punho de perfuração,1,225268.62,264165.27
PC000601,4,Compressor para perfuração,3,116673.09,106519.59
PC000602,1,Tambor de acionamento,9,17434.03,17998.12
PC000602,2,Rolete de carga,8,12120.43,10931.18
PC000602,3,Rolete de carga,2,1975.06,2066.57
PC000602,4,Emenda de correia vulcanizada,8,18144.24,17006.76
PC000603,1,Capacete de segurança classe B,163,53.63,53.56
PC000603,2,Bota de segurança com biqueira,271,247.95,277.53
PC000604,1,Respirador semifacial,255,73.77,81.23
PC000604,2,Bota de segurança com biqueira,287,269.48,301.67
PC000604,3,Capacete de segurança classe B,84,276.29,302.53
PC000604,4,Respirador semifacial,299,67.53,64.34
PC000605,1,Manutenção corretiva de bomba de polpa,2,86096.95,82240.44
PC000606,1,Argamassa refratária,66,1345.22,1529.53
PC000606,2,Concreto refratário denso,12,1182.05,1089.91
PC000607,1,Estopim de segurança,319,175.05,204.33
PC000607,2,Estopim de segurança,259,258.77,239.02
PC000607,3,Booster 450g,359,393.2,367.86
PC000607,4,Estopim de segurança,182,68.19,65.5
PC000607,5,Espoleta eletrônica,325,362.21,383.24
PC000608,1,Protetor de pneu OTR,3,82415.61,88008.53
PC000608,2,Pneu OTR 40.00R57,3,39928.1,37001.53
PC000609,1,Espoleta eletrônica,307,281.61,317.83
PC000609,2,Espoleta eletrônica,336,169.2,157.25
PC000609,3,Booster 450g,103,557.74,533.72
PC000609,4,Espoleta eletrônica,257,457.51,433.62
PC000610,1,Compressor para perfuração,1,159257.14,154531.97
PC000610,2,Punho de perfuração,2,1237966.81,1126921.14
PC000610,3,Compressor para perfuração,3,469629.0,550952.38
PC000610,4,Haste de perfuração T45,3,208603.49,201048.68
PC000611,1,Mandíbula fixa para britador,7,19922.7,18654.42
PC000611,2,Rolamento de britador,2,26405.51,25555.51
PC000612,1,Reforma de redutor industrial,2,8338.62,7639.72
PC000612,2,Serviço de manutenção preventiva de britador,4,31609.65,28361.24
PC000613,1,Capacete de segurança classe B,322,61.51,64.65
PC000613,2,Bota de segurança com biqueira,11,81.11,89.66
PC000613,3,Capacete de segurança classe B,444,135.62,140.25
PC000613,4,Óculos de segurança ampla visão,219,273.97,251.65
PC000614,1,Protetor de pneu OTR,3,44232.72,41189.76
PC000614,2,Protetor de pneu OTR,5,31808.15,32793.81
PC000614,3,Protetor de pneu OTR,2,70193.23,74741.04
PC000614,4,Protetor de pneu OTR,3,34114.98,35911.13
PC000614,5,Pneu OTR 27.00R49,1,72650.19,67427.44
PC000615,1,Câmara de ar para pneu OTR,4,23226.16,24441.19
PC000615,2,Pneu OTR 40.00R57,3,45584.07,52454.21
PC000615,3,Pneu OTR 27.00R49,1,77977.7,88499.63
PC000615,4,Pneu OTR 27.00R49,6,74674.87,83941.19
PC000616,1,Perfuratriz hidráulica de superfície,2,440923.74,428990.15
PC000616,2,Haste de perfuração T45,3,151429.55,138404.12
PC000617,1,Compressor para perfuração,1,405762.88,381329.43
PC000618,1,Eixo principal de britador,3,47969.14,47850.18
PC000618,2,Manta de revestimento de britador,1,26171.8,28477.9
PC000618,3,Cone de britagem,4,56444.33,52807.79
PC000619,1,Punho de perfuração,1,1113096.37,1180799.05
PC000620,1,"Válvula borboleta 24""",6,61167.71,55580.97
PC000620,2,"Válvula borboleta 24""",5,40118.62,37834.25
PC000620,3,Bomba centrífuga multiestágio,3,51259.09,56826.61
PC000620,4,Bomba centrífuga multiestágio,5,10771.49,10298.69
PC000620,5,"Válvula gaveta 12""",6,4481.82,4111.62
PC000621,1,Cone de britagem,4,17070.41,15400.4
PC000621,2,Manta de revestimento de britador,8,30042.81,28760.44
PC000621,3,Manta de revestimento de britador,8,15216.76,14781.53
PC000621,4,Rolamento de britador,2,21482.02,23361.74
PC000622,1,Cordel detonante 10g/m,44,188.59,219.26
PC000622,2,Espoleta eletrônica,15,528.41,595.35
PC000622,3,Emulsão explosiva bombeada,40,24.18,26.51
PC000622,4,Estopim de segurança,239,262.98,249.21
PC000623,1,Pneu OTR 27.00R49,5,22404.77,20603.23
PC000623,2,Protetor de pneu OTR,2,76154.18,85172.23
PC000623,3,Pneu OTR 40.00R57,6,67328.12,70023.13
PC000623,4,Pneu OTR 27.00R49,1,59379.66,62414.95
PC000624,1,Óleo hidráulico ISO VG 68,150,248.27,248.25
PC000624,2,Óleo hidráulico ISO VG 68,46,712.24,776.49
PC000624,3,Fluido refrigerante concentrado,61,483.02,434.77
PC000624,4,Óleo de motor 15W40,34,105.22,94.97
PC000624,5,Óleo de engrenagem ISO 320,191,983.18,882.03
PC000625,1,Espoleta eletrônica,135,132.99,145.0
PC000625,2,Emulsão explosiva bombeada,270,211.18,188.73
PC000625,3,Cordel detonante 10g/m,312,191.01,188.6
PC000625,4,Cordel detonante 10g/m,294,158.66,143.49
PC000625,5,Estopim de segurança,247,589.79,544.24
PC000626,1,Rolamento de britador,6,52071.81,56158.47
PC000627,1,Luva de raspa de couro,311,83.49,81.2
PC000627,2,Bota de segurança com biqueira,322,255.48,283.15
PC000627,3,Respirador semifacial,202,290.59,299.79
PC000627,4,Respirador semifacial,14,65.7,59.32
PC000628,1,Mandíbula fixa para britador,2,10502.57,10102.35
PC000628,2,Manta de revestimento de britador,2,65239.33,59385.6
PC000628,3,Cone de britagem,3,57862.52,54646.92
PC000628,4,Cone de britagem,5,43995.53,40002.62
PC000629,1,Placa de desgaste do britador,4,38097.61,43829.67
PC000629,2,Eixo principal de britador,3,46035.29,44135.26
PC000629,3,Manta de revestimento de britador,5,24389.98,23269.97
PC000629,4,Placa de desgaste do britador,5,39235.05,42645.28
PC000630,1,Fluido refrigerante concentrado,77,747.66,699.07
PC000631,1,Capacete de segurança classe B,345,18.69,19.57
PC000631,2,Luva de raspa de couro,35,19.3,18.73
PC000631,3,Respirador semifacial,426,186.68,178.18
PC000631,4,Respirador semifacial,451,111.24,118.66
PC000632,1,Pneu OTR 40.00R57,4,78974.03,81037.51
PC000633,1,Câmara de ar para pneu OTR,1,69565.51,63470.73
PC000634,1,Bloco refratário magnesiano,134,675.92,741.74
PC000634,2,Argamassa refratária,55,1241.31,1132.55
PC000634,3,Massa de socaria refratária,145,825.12,782.27
PC000635,1,Inspeção preditiva por análise de vibração,2,114128.47,111155.29
PC000635,2,Manutenção corretiva de bomba de polpa,3,118062.27,107524.02
PC000635,3,Reforma de redutor industrial,3,47893.42,50403.45
PC000635,4,Serviço de manutenção preventiva de britador,4,31631.35,32482.7
PC000636,1,Bloco refratário magnesiano,18,1364.02,1281.86
PC000636,2,Argamassa refratária,78,2185.27,1966.81
PC000636,3,Tijolo refratário sílico-aluminoso,148,1642.91,1836.25
PC000636,4,Tijolo refratário sílico-aluminoso,114,303.81,272.82
PC000636,5,Massa de socaria refratária,30,406.52,394.3
PC000637,1,Mandíbula fixa para britador,2,11535.59,11963.74
PC000637,2,Cone de britagem,4,12471.47,11431.08
PC000637,3,Eixo principal de britador,3,14097.77,13895.28
PC000638,1,Placa de desgaste do britador,3,24145.96,28169.8
PC000638,2,Mandíbula fixa para britador,1,61808.82,55367.84
PC000638,3,Placa de desgaste do britador,2,14994.66,16439.19
PC000639,1,Manutenção corretiva de bomba de polpa,4,26394.71,29421.4
PC000639,2,Serviço de solda especializada,1,128997.94,117255.79
PC000639,3,Serviço de manutenção preventiva de britador,4,50720.3,49536.69
PC000639,4,Inspeção preditiva por análise de vibração,1,53305.31,57084.58
PC000639,5,Serviço de solda especializada,3,58928.07,52786.37
PC000640,1,Bota de segurança com biqueira,293,362.94,348.68
PC000640,2,Protetor auricular tipo plug,425,19.84,19.11
PC000640,3,Capacete de segurança classe B,284,251.12,289.18
PC000640,4,Protetor auricular tipo plug,490,112.49,110.67
PC000641,1,Espoleta eletrônica,167,447.71,446.31
PC000641,2,Estopim de segurança,177,116.08,120.65
PC000641,3,Espoleta eletrônica,318,351.87,364.53
PC000641,4,Estopim de segurança,180,180.26,199.17
PC000642,1,Tambor de acionamento,12,15593.16,14400.01
PC000643,1,Mandíbula fixa para britador,2,41080.82,42210.67
PC000643,2,Rolamento de britador,2,58082.32,57347.16
PC000643,3,Cone de britagem,1,29468.88,32399.6
PC000643,4,Mandíbula fixa para britador,3,42414.56,38724.4
PC000644,1,Selo mecânico para bomba de polpa,8,17593.67,17243.21
PC000645,1,Óculos de segurança ampla visão,290,95.95,89.37
PC000645,2,Bota de segurança com biqueira,108,279.22,290.16
PC000645,3,Capacete de segurança classe B,220,302.75,319.48
PC000645,4,Capacete de segurança classe B,371,160.78,151.72
PC000646,1,Perfuratriz hidráulica de superfície,1,830386.02,876396.37
PC000646,2,"Bit de perfuração 4 1/2""",3,137461.01,160863.16
PC000647,1,Correia transportadora EP630 3 lonas,4,10754.78,12006.25
PC000647,2,Tambor de acionamento,6,9863.49,9140.12
PC000647,3,Emenda de correia vulcanizada,8,17382.44,17083.31
PC000648,1,Emulsão explosiva bombeada,35,163.29,160.24
PC000648,2,Espoleta eletrônica,393,260.96,281.74
PC000648,3,Booster 450g,82,157.23,178.67
PC000648,4,Cordel detonante 10g/m,400,336.9,323.4
PC000649,1,Protetor de pneu OTR,4,78949.29,83146.07
PC000649,2,Pneu OTR 40.00R57,4,35823.67,33758.85
PC000650,1,Bomba centrífuga multiestágio,1,6837.09,6750.32
PC000650,2,Selo mecânico para bomba de polpa,5,61740.09,57155.44
PC000650,3,"Válvula borboleta 24""",10,45838.5,41272.92
PC000650,4,Selo mecânico para bomba de polpa,9,2834.68,2727.53
PC000651,1,Respirador semifacial,366,304.54,283.17
PC000651,2,Óculos de segurança ampla visão,441,350.95,336.54
PC000651,3,Protetor auricular tipo plug,251,230.26,221.62
PC000652,1,Rolamento de britador,3,20520.42,20027.83
PC000653,1,Eixo principal de britador,4,26698.39,27285.6
PC000653,2,Rolamento de britador,7,12878.57,14254.43
PC000653,3,Mandíbula fixa para britador,4,13805.28,12861.11
PC000654,1,Serviço de solda especializada,2,80650.63,80589.16
PC000654,2,Manutenção corretiva de bomba de polpa,2,97667.24,96508.06
PC000654,3,Inspeção preditiva por análise de vibração,2,102943.45,111353.27
PC000655,1,Haste de perfuração T45,1,241116.29,272716.42
PC000655,2,Perfuratriz hidráulica de superfície,1,947818.53,1006550.76
PC000655,3,Haste de perfuração T45,3,585607.68,583403.05
PC000656,1,Emenda de correia vulcanizada,7,1529.2,1679.14
PC000656,2,Emenda de correia vulcanizada,2,3390.32,3493.44
PC000656,3,Raspador de correia primário,2,11947.13,11713.53
PC000656,4,Raspador de correia primário,12,16200.22,14542.44
PC000657,1,Tambor de acionamento,8,12580.09,11484.83
PC000657,2,Correia transportadora EP630 3 lonas,6,6736.98,7615.37
PC000658,1,Raspador de correia primário,4,20755.38,18819.58
PC000659,1,Manutenção corretiva de bomba de polpa,2,94301.6,96878.43
PC000659,2,Manutenção corretiva de bomba de polpa,1,34105.49,32771.89
PC000660,1,Eixo principal de britador,3,44639.38,49749.24
PC000660,2,Eixo principal de britador,3,35886.98,40491.68
PC000661,1,Perfuratriz hidráulica de superfície,1,1046537.94,948340.77
PC000662,1,Placa de desgaste do britador,8,50923.28,48749.78
PC000663,1,Óleo de motor 15W40,71,167.29,164.37
PC000663,2,Óleo hidráulico ISO VG 68,143,490.48,442.18
PC000663,3,Óleo hidráulico ISO VG 68,43,189.52,178.76
PC000664,1,Câmara de ar para pneu OTR,2,45689.63,45208.49
PC000664,2,Protetor de pneu OTR,5,27760.83,28797.02
PC000664,3,Câmara de ar para pneu OTR,2,84402.06,75434.41
PC000665,1,Serviço de solda especializada,1,73261.48,76876.94
PC000665,2,Manutenção corretiva de bomba de polpa,4,76235.63,76080.48
PC000665,3,Serviço de manutenção preventiva de britador,2,17044.69,19463.17
PC000665,4,Manutenção corretiva de bomba de polpa,4,37713.65,34073.74
PC000665,5,Reforma de redutor industrial,1,39135.74,35084.9
PC000666,1,Manta de revestimento de britador,2,25690.77,28784.85
PC000666,2,Eixo principal de britador,7,38495.25,40191.88
PC000666,3,Rolamento de britador,5,27692.13,29197.34
PC000666,4,Manta de revestimento de britador,3,28870.57,27149.34
PC000666,5,Mandíbula fixa para britador,2,24336.04,24098.42
PC000667,1,Cone de britagem,3,25846.12,28970.52
PC000668,1,Câmara de ar para pneu OTR,4,46679.86,45163.52
PC000669,1,Motor elétrico 250cv,12,11702.44,11016.66
PC000670,1,Cone de britagem,1,25812.88,23064.2
PC000670,2,Cone de britagem,4,15918.43,18641.27
PC000670,3,Placa de desgaste do britador,4,47969.31,51083.33
PC000671,1,Pneu OTR 27.00R49,4,61167.71,55887.22
PC000671,2,Pneu OTR 40.00R57,5,85428.94,88242.5
PC000671,3,Pneu OTR 40.00R57,4,34911.06,33608.32
PC000671,4,Pneu OTR 27.00R49,1,88608.77,81531.56
PC000671,5,Protetor de pneu OTR,5,81220.89,72817.46
PC000672,1,Eixo principal de britador,3,16488.67,18852.58
PC000673,1,Rolamento de britador,4,39294.85,43796.63
PC000673,2,Placa de desgaste do britador,5,49206.29,45921.58
PC000674,1,Óleo de motor 15W40,84,611.04,553.23
PC000675,1,Cordel detonante 10g/m,81,466.18,456.83
PC000675,2,Booster 450g,120,371.91,368.66
PC000675,3,Emulsão explosiva bombeada,150,211.4,209.09
PC000675,4,Estopim de segurança,366,457.69,450.66
PC000675,5,Emulsão explosiva bombeada,218,526.86,565.11
PC000676,1,Óleo hidráulico ISO VG 68,34,746.93,678.05
PC000677,1,Pneu OTR 40.00R57,4,30205.69,29087.41
PC000678,1,Selo mecânico para bomba de polpa,10,10415.36,9842.22
PC000678,2,Bomba centrífuga multiestágio,3,48862.16,44429.56
PC000678,3,Selo mecânico para bomba de polpa,1,9368.22,10318.43
PC000678,4,Selo mecânico para bomba de polpa,8,52360.36,55166.42
PC000679,1,Perfuratriz hidráulica de superfície,3,496102.84,495030.36
PC000680,1,Luva de raspa de couro,375,372.78,348.41
PC000681,1,Punho de perfuração,3,441874.09,411981.07
PC000681,2,Compressor para perfuração,3,1002988.1,897329.13
PC000681,3,"Bit de perfuração 4 1/2""",1,979470.22,1075849.55
PC000681,4,"Bit de perfuração 4 1/2""",3,525386.27,510190.7
PC000682,1,Graxa de lítio EP2,49,700.4,804.22
PC000682,2,Óleo de motor 15W40,80,744.48,707.96
PC000683,1,Óculos de segurança ampla visão,244,270.21,269.22
PC000684,1,Disjuntor caixa moldada 400A,11,31534.72,30222.57
PC000684,2,"Cabo de potência 0,6/1kV 240mm²",29,36920.72,42762.93
PC000685,1,Transporte de equipamento pesado,5,32385.8,36995.26
PC000685,2,Frete de cargas indivisíveis,4,43602.34,48878.92
PC000685,3,Serviço de movimentação logística interna,3,11869.32,11105.8
PC000685,4,Locação de caminhão fora de estrada,4,53256.18,51906.82
PC000685,5,Transporte de equipamento pesado,4,57086.28,65464.4
PC000686,1,Tambor de acionamento,5,9821.13,10868.76
PC000686,2,Rolete de carga,9,8698.82,7889.68
PC000687,1,Mandíbula fixa para britador,2,54458.13,51352.93
PC000687,2,Mandíbula fixa para britador,2,44470.21,42752.38
PC000688,1,Punho de perfuração,1,648349.05,587513.33
PC000688,2,Haste de perfuração T45,1,1137860.61,1056461.53
PC000688,3,Perfuratriz hidráulica de superfície,1,846973.71,897573.55
PC000689,1,Óleo hidráulico ISO VG 68,176,135.65,138.78
PC000689,2,Fluido refrigerante concentrado,195,866.54,788.39
PC000689,3,Óleo hidráulico ISO VG 68,17,983.17,884.23
PC000689,4,Óleo de engrenagem ISO 320,72,48.52,44.89
PC000690,1,Compressor para perfuração,3,966223.41,1122284.37
PC000690,2,Haste de perfuração T45,1,636863.67,603255.92
PC000690,3,Compressor para perfuração,1,804780.1,839396.62
PC000691,1,Graxa de lítio EP2,144,507.92,526.76
PC000691,2,Óleo de engrenagem ISO 320,119,93.25,90.04
PC000691,3,Óleo de engrenagem ISO 320,156,75.1,68.04
PC000691,4,Óleo hidráulico ISO VG 68,17,135.44,148.24
PC000692,1,Serviço de solda especializada,1,121613.44,111683.65
PC000692,2,Serviço de manutenção preventiva de britador,2,96087.6,110244.61
PC000692,3,Serviço de manutenção preventiva de britador,4,118546.9,107840.62
PC000692,4,Manutenção corretiva de bomba de polpa,2,36791.08,35026.31
PC000692,5,Manutenção corretiva de bomba de polpa,3,97324.05,89473.02
PC000693,1,Tambor de acionamento,3,14972.04,14272.53
PC000693,2,Emenda de correia vulcanizada,4,16277.56,14952.0
PC000693,3,Correia transportadora EP630 3 lonas,12,16121.11,15332.37
PC000693,4,Emenda de correia vulcanizada,8,11059.85,12740.55
PC000693,5,Correia transportadora EP630 3 lonas,4,24853.12,22657.34
PC000694,1,Tambor de acionamento,6,16103.01,17336.25
PC000694,2,Correia transportadora EP630 3 lonas,1,20827.16,19766.23
PC000694,3,Raspador de correia primário,11,8404.4,7725.35
PC000695,1,Eixo principal de britador,5,21546.9,20231.4
PC000695,2,Cone de britagem,1,49535.65,57560.52
PC000696,1,Respirador semifacial,159,207.06,229.74
PC000696,2,Protetor auricular tipo plug,322,197.4,183.17
PC000696,3,Capacete de segurança classe B,187,171.47,162.54
PC000696,4,Luva de raspa de couro,365,199.46,231.95
PC000696,5,Bota de segurança com biqueira,468,205.16,194.04
PC000697,1,Raspador de correia primário,10,13453.53,14006.64
PC000697,2,Rolete de carga,10,24994.01,23009.98
PC000697,3,Correia transportadora EP630 3 lonas,3,9557.5,9022.73
PC000697,4,Rolete de carga,11,14006.41,14005.31
PC000698,1,Pneu OTR 27.00R49,4,64806.96,70393.58
PC000698,2,Pneu OTR 40.00R57,1,57354.24,66456.81
PC000698,3,Protetor de pneu OTR,6,40422.63,42669.47
PC000698,4,Câmara de ar para pneu OTR,4,56736.59,60738.83
PC000699,1,Bota de segurança com biqueira,435,311.4,304.3
PC000699,2,Respirador semifacial,488,44.61,43.26
PC000699,3,Respirador semifacial,358,283.04,321.27
PC000699,4,Luva de raspa de couro,487,180.43,173.29
PC000700,1,Protetor de pneu OTR,2,80971.43,79952.41
PC000701,1,Bomba centrífuga multiestágio,10,26099.09,24129.8
PC000702,1,"Bit de perfuração 4 1/2""",2,716423.82,750881.17
PC000703,1,Mandíbula fixa para britador,5,29613.28,31591.19
PC000703,2,Rolamento de britador,4,39698.53,45904.49
PC000703,3,Rolamento de britador,8,46383.52,45847.77
PC000703,4,Cone de britagem,8,44712.15,52281.09
PC000704,1,Placa de desgaste do britador,8,31253.92,27912.48
PC000704,2,Rolamento de britador,8,40924.02,37197.25
PC000705,1,Booster 450g,80,623.43,561.88
PC000705,2,Estopim de segurança,223,40.74,46.32
PC000706,1,Punho de perfuração,3,494525.8,457759.57
PC000706,2,"Bit de perfuração 4 1/2""",3,513555.38,460280.55
PC000706,3,"Bit de perfuração 4 1/2""",3,935377.42,1022565.5
PC000707,1,Pneu OTR 40.00R57,1,26214.76,29227.91
PC000708,1,Perfuratriz hidráulica de superfície,2,147438.3,157551.68
PC000708,2,Haste de perfuração T45,3,329154.02,308582.22
PC000708,3,Punho de perfuração,3,167275.65,192413.71
PC000709,1,Inspeção preditiva por análise de vibração,4,59633.08,56635.5
PC000709,2,Manutenção corretiva de bomba de polpa,4,20713.83,22216.04
PC000710,1,Graxa de lítio EP2,186,544.7,500.44
PC000710,2,Óleo hidráulico ISO VG 68,21,149.8,135.51
PC000711,1,Rolamento de britador,7,19192.42,21644.3
PC000711,2,Eixo principal de britador,6,8506.76,9259.72
PC000711,3,Cone de britagem,2,40736.17,42588.18
PC000712,1,Pneu OTR 27.00R49,2,83245.86,80117.12
PC000712,2,Protetor de pneu OTR,5,83637.47,76800.1
PC000712,3,Pneu OTR 40.00R57,6,60599.39,57873.58
PC000712,4,Pneu OTR 27.00R49,6,45628.21,49646.63
PC000713,1,Concreto refratário denso,52,2488.84,2395.19
PC000713,2,Argamassa refratária,44,1584.35,1475.49
PC000713,3,Bloco refratário magnesiano,48,2621.38,2391.93
PC000713,4,Concreto refratário denso,24,1480.42,1629.67
PC000713,5,Bloco refratário magnesiano,47,740.78,866.75
PC000714,1,Capacete de segurança classe B,122,59.95,63.25
PC000714,2,Óculos de segurança ampla visão,302,130.2,121.76
PC000714,3,Bota de segurança com biqueira,322,218.3,252.7
PC000714,4,Bota de segurança com biqueira,432,298.1,298.0
PC000715,1,Manta de revestimento de britador,2,21018.0,19140.33
PC000715,2,Mandíbula fixa para britador,4,13200.19,14794.75
PC000715,3,Mandíbula fixa para britador,3,43201.65,49248.15
PC000715,4,Eixo principal de britador,4,17551.4,17009.85
PC000715,5,Eixo principal de britador,8,43740.71,39542.16
PC000716,1,Correia transportadora EP630 3 lonas,6,6115.75,5839.42
PC000716,2,Emenda de correia vulcanizada,1,5876.62,6246.89
PC000716,3,Tambor de acionamento,11,3753.88,3427.23
PC000716,4,Rolete de carga,2,10672.99,12315.05
PC000716,5,Rolete de carga,12,15074.51,14907.13
PC000717,1,Concreto refratário denso,55,1345.74,1236.68
PC000717,2,Argamassa refratária,19,1529.01,1561.23
PC000717,3,Bloco refratário magnesiano,125,296.81,280.01
PC000718,1,Óculos de segurança ampla visão,453,256.3,242.88
PC000719,1,Pneu OTR 27.00R49,4,25652.59,25524.4
PC000719,2,Protetor de pneu OTR,4,24552.41,27791.05
PC000719,3,Pneu OTR 27.00R49,2,35076.58,32252.5
PC000719,4,Pneu OTR 27.00R49,3,61570.93,59175.64
PC000720,1,"Cabo de potência 0,6/1kV 240mm²",25,34246.42,35368.05
PC000720,2,Motor elétrico 250cv,26,22991.03,25215.72
PC000721,1,Respirador semifacial,109,211.51,247.61
PC000721,2,Respirador semifacial,204,260.78,295.16
PC000721,3,Bota de segurança com biqueira,10,253.19,283.43
PC000721,4,Capacete de segurança classe B,186,54.94,51.85
PC000721,5,Protetor auricular tipo plug,407,41.82,41.23
PC000722,1,Pneu OTR 40.00R57,1,32399.62,36673.72
PC000722,2,Pneu OTR 27.00R49,1,28322.63,28140.9
PC000723,1,Pneu OTR 27.00R49,6,64676.67,69951.42
PC000723,2,Pneu OTR 27.00R49,4,32482.35,34430.49
PC000723,3,Pneu OTR 27.00R49,3,41779.62,40999.33
PC000723,4,Pneu OTR 27.00R49,2,68752.61,68486.47
PC000724,1,Booster 450g,226,521.84,537.11
PC000724,2,Booster 450g,312,428.43,410.12
PC000724,3,Cordel detonante 10g/m,98,494.59,568.11
PC000725,1,Rolamento de britador,1,20435.19,18775.41
PC000725,2,Mandíbula fixa para britador,4,11643.2,13219.61
PC000726,1,Cone de britagem,3,39326.85,38822.86
PC000726,2,Rolamento de britador,1,31280.54,32099.68
PC000727,1,Pneu OTR 27.00R49,3,49575.4,53426.39
PC000727,2,Câmara de ar para pneu OTR,6,29690.23,32151.86
PC000727,3,Protetor de pneu OTR,5,84160.01,79877.13
PC000727,4,Pneu OTR 27.00R49,5,34977.19,36270.77
PC000727,5,Pneu OTR 40.00R57,3,35708.66,32325.47
PC000728,1,"Válvula gaveta 12""",2,24992.63,26343.28
PC000728,2,"Válvula borboleta 24""",8,3574.81,3781.19
PC000729,1,Mandíbula fixa para britador,8,40407.41,42659.9
PC000729,2,Mandíbula fixa para britador,5,42793.26,38449.36
PC000729,3,Placa de desgaste do britador,5,33813.59,37856.78
PC000729,4,Eixo principal de britador,2,23164.57,24466.63
PC000729,5,Rolamento de britador,1,43610.48,50007.26
PC000730,1,Câmara de ar para pneu OTR,4,70419.46,67331.21
PC000730,2,Pneu OTR 40.00R57,1,46016.23,47583.88
PC000730,3,Câmara de ar para pneu OTR,4,35455.84,38639.16
PC000730,4,Pneu OTR 40.00R57,2,32643.5,34797.52
PC000730,5,Câmara de ar para pneu OTR,2,76772.76,71061.69
PC000731,1,Haste de perfuração T45,2,1047144.8,1029896.11
PC000731,2,Haste de perfuração T45,2,151972.19,137098.49
PC000732,1,Óleo de motor 15W40,144,874.76,850.75
PC000733,1,Raspador de correia primário,8,25674.89,24119.2
PC000734,1,Cone de britagem,5,34548.89,35825.41
PC000734,2,Rolamento de britador,4,39989.33,37696.56
PC000734,3,Eixo principal de britador,1,35192.17,36033.19
PC000734,4,Manta de revestimento de britador,1,26601.06,29776.95
PC000735,1,Eixo principal de britador,8,47155.89,43065.7
PC000735,2,Rolamento de britador,7,39166.91,37103.82
PC000736,1,Pneu OTR 27.00R49,3,29762.91,34512.28
PC000736,2,Pneu OTR 40.00R57,5,47246.25,48493.64
PC000736,3,Pneu OTR 40.00R57,2,58252.17,53100.49
PC000736,4,Protetor de pneu OTR,3,61551.51,70046.3
PC000736,5,Protetor de pneu OTR,5,81512.35,75446.22
PC000737,1,Punho de perfuração,2,482032.1,509778.36
PC000737,2,Perfuratriz hidráulica de superfície,2,112770.26,108695.56
PC000737,3,Haste de perfuração T45,2,94149.85,93009.08
PC000737,4,Compressor para perfuração,1,1038903.85,1178973.44
PC000737,5,Punho de perfuração,2,629050.18,687734.02
PC000738,1,Punho de perfuração,2,445067.15,522611.14
PC000738,2,Perfuratriz hidráulica de superfície,2,736929.73,754175.56
PC000739,1,Transporte de equipamento pesado,5,45977.09,52647.37
PC000739,2,Frete rodoviário de minério,4,10818.97,12205.0
PC000739,3,Serviço de movimentação logística interna,3,15646.06,18180.11
PC000740,1,Emulsão explosiva bombeada,394,182.77,189.63
PC000740,2,Espoleta eletrônica,229,189.94,198.92
PC000740,3,Emulsão explosiva bombeada,150,29.99,28.61
PC000741,1,Óleo de motor 15W40,157,533.48,495.96
PC000741,2,Fluido refrigerante concentrado,143,951.47,861.87
PC000741,3,Fluido refrigerante concentrado,146,140.47,152.28
PC000742,1,Pneu OTR 40.00R57,6,41732.25,45110.29
PC000742,2,Protetor de pneu OTR,6,79360.33,88218.42
PC000742,3,Pneu OTR 27.00R49,3,79831.9,84982.3
PC000742,4,Pneu OTR 27.00R49,3,39918.09,42500.52
PC000743,1,"Cabo de potência 0,6/1kV 240mm²",23,42031.13,41807.93
PC000743,2,Disjuntor caixa moldada 400A,3,23331.71,21456.74
PC000744,1,Protetor de pneu OTR,5,53859.97,59707.36
